YEAR,Month,Location,Transect,Date.of.Data.Collection.,Date,Depth(m),X.of.benth.points,X.of.subst.points,Analysis.by,Date.of.Analysis,Processing,Transect.Type,Method,Cycloceris.curvata..CCUR....coral,Diaseris.distorta..DDIS....coral,Gardineroseris.planulata..GPLA....coral,Gpla_BL,Leptoseris.scabra..LSCA....coral,Pavona.chiriquiensis..PCHI....coral,Pavona.clavus..PCLA....coral,Pavona.gigantea..PGIG....coral,Pgig_BL,Pavona.maldivensis..PMAL....coral,Pavona.varians..PVAR....coral,Pvar_BL,Pvar_Pale,Pavona.spp..PAVO....coral,Porites.lobata..PLOB....coral,Porites.panamensis..PPAN....coral,Ppan_BL,Psammocora.stellata..PSTE....coral,Psammocora.superficialis..PSUP....coral,Psammocora.spp..PSAM....coral,Pocillopora.capitata..PCAP....coral,Pocillopora.damicornis..PDAM....coral,Pdam_BL,Pdam_Pale,Pocillopora.effusus..PEFF....coral,Pocillopora.elegans..PELE....coral,Pele_BL,Pele_Pale,Pocillopora.eydouxi..PEYD....coral,Pocillopora.inflata..PINF....coral,Pocillopora.ligulata..PLIG....coral,Pocillopora.meandrina..PMEA....coral,Pocillopora.verrucosa..PVER....coral,Pocillopora.woodjonesi..PWOO....coral,Pocillopora.spp..POCI....coral,RecMort,Millepora.intricata..MINT....coral,Mint_BL,Millepora.platyphilla..MPLA....coral,Mpla_BL,Astrangia.browni..ABRO....aherm,Astrangia.equatorialis..AEQU....aherm,Caryophyllia.sp...CARYSPP....aherm,Cladopsammia.eguchii..CEGU....aherm,Cladopsammia.gracilis..CGRA....aherm,Culicia.stellata..CSTE....aherm,Oulangia.bradleyi..OBRA....aherm,Phyllangia.consagensis..PCON....aherm,Polycyathus.isabela..PISA....aherm,Rhizopsammia.verrilli..RVER....aherm,Rhizopsammia.wellingtoni..RWEL....aherm,Tubastraea.coccinea..TCOC....aherm,Tubastraea.faulkneri..TFAU....aherm,Tubastraea.floreana..TFLO....aherm,Tubastraea.tagusensis..TTAG....aherm,BLCHCoral,Coral..C.,Gorgonian..GO....go,Zoanthids..ZO....zo,Sponge..SPO....spo,Antipathes.galapagensis..AGAL....bcoral,Myriopathes.panamensis..MPAN....bcoral,Balanus..BALA....O,Algmt,AlgRub,Caulerpa..CAUL....maca,Caulerpa_Feather.CSER.,Caulerpa_Grape.CRAC.,Coralline.Algae..CALG....calg,Filamentous.Cyanobacteria..FLCY....maca,Laurencia,Macroalgae..MACA....maca,Peysonnelia,Turf,Other.Organism..O.,Dead.coral.w..turf.algae..DCA....dca,Dead.Frame,DAMFR,Boulder..B.,Sand.Sediment..S.,Rubble..R.,Pavement..P.,Unknown..UNK.,NA.LOSS,Tape.edge,Wand,Shadow,Pocillopora,Other_scleractinians,Millepora,Algae,Substrate,OtherOg,SUM_Raw,Sum_subTotals,All_Corals,Massive,DataID
2002,Mar,UvRf-Chains,III,03/16/02,2002-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,86.6666666666667,0,0,0,0,0,0,13.3333333333333,0,0,0,86.6666666666667,0,100,100,13.33,0,UvRf-Chains III
2002,Mar,UvRf-Chains,IV,03/16/02,2002-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,12.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,87.1666666666667,0,0,0,0,0,0,12.8333333333333,0,0,0,87.1666666666667,0,100,100,12.83,0,UvRf-Chains IV
2002,Mar,UvRf-Chains,IX,03/16/02,2002-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,97.6666666666667,0,0,0,0,0,0,2.33333333333333,0,0,0,97.6666666666667,0,100,100,2.33,0,UvRf-Chains IX
2002,Mar,UvRf-Chains,V,03/16/02,2002-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,88.1666666666667,0,0,0,0,0,0,11.8333333333333,0,0,0,88.1666666666667,0,100,100,11.83,0,UvRf-Chains V
2002,Mar,UvRf-Chains,VI,03/16/02,2002-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,95,0,0,0,0,0,0,5,0,0,0,95,0,100,100,5,0,UvRf-Chains VI
2002,Mar,UvRf-Chains,VII,03/16/02,2002-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66666666666667,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,NA,0,0,78.3333333333333,0,0,0,0,0,0,11.6666666666667,0,0,0,88.3333333333333,0,100,100,11.67,0,UvRf-Chains VII
2002,Mar,UvRf-Chains,VIII,03/16/02,2002-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,85,0,0,0,0,0,0,14.5,0.5,0,0,85,0,100,100,15,0.5,UvRf-Chains VIII
2002,Mar,UvRf-Chains,X,03/16/02,2002-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,17.1666666666667,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,64.8333333333333,0,0,0,0,0,0,35.1666666666667,0,0,0,64.8333333333333,0,100,100,35.17,0,UvRf-Chains X
2003,Mar,Uva_1m2,I,03/01/03,2003-03-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,1.39970085470085,0,0,0,0,0.239316239316239,0,0,0,0,0,29.1373931623932,0,0,0,17.6176068376068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.3302564102564,NA,0,0,0,0,0,2.2757264957265,0,0,0,46.755,1.63901709401709,0,0,49.3302564102564,0,100,100,48.39,1.63901709401709,Uva_1m2 I
2003,Mar,Uva_1m2,II,03/01/03,2003-03-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,4.30E-05,0,0,0.973995271867613,0,0,0,0,0.560154738878143,0,0,0,0,0,55.6720825274017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.9983666451752,NA,0,0,0,0,0,10.7953578336557,0,0,0,55.6720825274017,1.53419299376746,0,0,31.9983666451752,0,100,100,57.21,1.53419299376746,Uva_1m2 II
2003,Mar,Uva_1m2,III,03/01/03,2003-03-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.632735042735,0,0,0,5.90367521367521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.4357692307692,NA,0,0,0,0,0,1.02782051282051,0,0,0,29.5364102564103,0,0,0,69.4357692307692,0,100,100,29.54,0,Uva_1m2 III
2003,Mar,Uva_1m2,IV,03/01/03,2003-03-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,0.926863753213368,0,0,0,0,0.125621251071123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.9381748071979,0,0,0,0,0,0,0,0,0,0,0,3.79777206512425,NA,0,0,0,0,0,0.211568123393316,0,0,0,0,1.05248500428449,0,94.9381748071979,3.79777206512425,0,100,100,1.05,1.05248500428449,Uva_1m2 IV
2003,Mar,Uva_1m2,V,03/01/03,2003-03-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5059101654846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6222222222222,NA,0,0,0,0,0,0.871867612293144,0,0,0,23.5059101654846,0,0,0,75.6222222222222,0,100,100,23.51,0,Uva_1m2 V
2003,Mar,Uva_1m2,VI,03/01/03,2003-03-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,5.98348951361,0,0,0,0,0.687862561356537,0,0,0,0,0,16.1878625613565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.327353859884,NA,0,0,0,0,0,3.81343150379295,0,0,0,16.1878625613565,6.67135207496653,0,0,73.327353859884,0,100,100,22.86,6.67135207496653,Uva_1m2 VI
2003,Mar,Uva_1m2,VII,03/01/03,2003-03-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.3895086321381,0,0,0,16.2953961930058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9653386454183,NA,0,0,0,0,0,1.3497565294378,0,0,0,83.6849048251439,0,0,0,14.9653386454183,0,100,100,83.68,0,Uva_1m2 VII
2003,Mar,Uva_1m2,VIII,03/01/03,2003-03-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04044742729306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.8433109619687,NA,0,0,0,0,0,1.11624161073826,0,0,0,7.04044742729306,0,0,0,91.8433109619687,0,100,100,7.04,0,Uva_1m2 VIII
2003,Mar,Uva_1m2,IX,03/01/03,2003-03-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.4074520303436,0,0,0,1.66608656849621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.1685408299866,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0.757920571173583,0,0,0,35.0735385988398,0,0,64.1685408299866,0,0,100,100,35.07,0,Uva_1m2 IX
2003,Mar,Uva_1m2,X,03/01/03,2003-03-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23570469798658,0,0,0,37.5365995525727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5376286353468,NA,0,0,0,0,0,2.69006711409396,0,0,0,42.7723042505593,0,0,0,54.5376286353468,0,100,100,42.77,0,Uva_1m2 X
2003,Mar,Uva_1m2,XI,03/01/03,2003-03-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,1.46053691275168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.4344071588367,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0.105055928411633,0,0,0,0,1.46053691275168,0,98.4344071588367,0,0,100,100,1.46,1.46053691275168,Uva_1m2 XI
2003,Mar,UvRf-Chains,I,03/06/03,2003-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,98.6666666666667,0,0,0,0,0,0,0,1.33333333333333,0,0,98.6666666666667,0,100,100,1.33,1.33333333333333,UvRf-Chains I
2003,Mar,UvRf-Chains,II,03/06/03,2003-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,87.3333333333333,0,0,0,0,0,0,12.6666666666667,0,0,0,87.3333333333333,0,100,100,12.67,0,UvRf-Chains II
2003,Mar,UvRf-Chains,III,03/06/03,2003-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,95.1666666666667,0,0,0,0,0,0,4.66666666666667,0.166666666666667,0,0,95.1666666666667,0,100,100,4.83,0.166666666666667,UvRf-Chains III
2003,Mar,UvRf-Chains,IV,03/06/03,2003-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,90.1666666666667,0,0,0,0,0,0,9,0.833333333333333,0,0,90.1666666666667,0,100,100,9.83,0.833333333333333,UvRf-Chains IV
2003,Mar,UvRf-Chains,IX,03/06/03,2003-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,12.3333333333333,0,0,0,3.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,84.1666666666667,0,0,0,0,0,0,15.5,0.333333333333333,0,0,84.1666666666667,0,100,100,15.83,0.333333333333333,UvRf-Chains IX
2003,Mar,UvRf-Chains,V,03/06/03,2003-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87878787878788,0,0,0,3.63636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,88.4848484848485,0,0,0,0,0,0,11.5151515151515,0,0,0,88.4848484848485,0,100,100,11.52,0,UvRf-Chains V
2003,Mar,UvRf-Chains,VI,03/06/03,2003-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,86,0,0,0,0,0,0,14,0,0,0,86,0,100,100,14,0,UvRf-Chains VI
2003,Mar,UvRf-Chains,VII,03/06/03,2003-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,88,0,0,0,0,0,0,12,0,0,0,88,0,100,100,12,0,UvRf-Chains VII
2003,Mar,UvRf-Chains,VIII,03/06/03,2003-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4242424242424,0,0,0,3.93939393939394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,78.6363636363636,0,0,0,0,0,0,21.3636363636364,0,0,0,78.6363636363636,0,100,100,21.36,0,UvRf-Chains VIII
2003,Mar,UvRf-Chains,X,03/06/03,2003-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3030303030303,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,71.3636363636364,0,0,0,0,0,0,28.6363636363636,0,0,0,71.3636363636364,0,100,100,28.64,0,UvRf-Chains X
2004,Mar,UvRf-Chains,I,03/13/04,2004-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0.333333333333333,0,0,0,10.1666666666667,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,83.1666666666667,0,0,0,0,0,0,13.1666666666667,3.66666666666667,0,0,83.1666666666667,0,100,100,16.83,3.66666666666667,UvRf-Chains I
2004,Mar,UvRf-Chains,II,03/13/04,2004-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,4.66666666666667,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,89.6666666666667,0,0,0,0,0,0,9.66666666666667,0.666666666666667,0,0,89.6666666666667,0,100,100,10.33,0.666666666666667,UvRf-Chains II
2004,Mar,UvRf-Chains,III,03/13/04,2004-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,76,0,0,0,0,0,0,24,0,0,0,76,0,100,100,24,0,UvRf-Chains III
2004,Mar,UvRf-Chains,IV,03/13/04,2004-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,19.6666666666667,0,0,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,64.1666666666667,0,0,0,0,0,0,34.1666666666667,1.66666666666667,0,0,64.1666666666667,0,100,100,35.83,1.66666666666667,UvRf-Chains IV
2004,Mar,UvRf-Chains,IX,03/13/04,2004-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,88.5,0,0,0,0,0,0,11.5,0,0,0,88.5,0,100,100,11.5,0,UvRf-Chains IX
2004,Mar,UvRf-Chains,V,03/13/04,2004-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,77,0,0,0,0,0,0,23,0,0,0,77,0,100,100,23,0,UvRf-Chains V
2004,Mar,UvRf-Chains,VI,03/13/04,2004-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1666666666667,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,83.5,0,0,0,0,0,0,16.5,0,0,0,83.5,0,100,100,16.5,0,UvRf-Chains VI
2004,Mar,UvRf-Chains,VII,03/13/04,2004-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.16666666666667,0,0,0,11,0,0,0,8.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,78.6666666666667,0,0,0,0,0,0,19.1666666666667,2.16666666666667,0,0,78.6666666666667,0,100,100,21.33,2.16666666666667,UvRf-Chains VII
2004,Mar,UvRf-Chains,VIII,03/13/04,2004-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,99.8333333333333,0,0,0,0,0,0,0.166666666666667,0,0,0,99.8333333333333,0,100,100,0.17,0,UvRf-Chains VIII
2004,Mar,UvRf-Chains,X,03/13/04,2004-03-15,2,NA,NA,Peter Glynn,NA,Notebooks,Permanent-In Situ,Chain_Transect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,96.1666666666667,0,0,0,0,0,0,3.83333333333333,0,0,0,96.1666666666667,0,100,100,3.83,0,UvRf-Chains X
2005,Mar,Uva_1m2,I,03/01/05,2005-03-15,3,NA,NA,VWB,07/01/05,Drawing Overlay,Permanent-In Situ,Quadrant,0,0,0,0,0,0,0,0,0,0,1.77198917456022,0,0,0,0,0,0,0,0,0,0,25.4559314388814,0,0,0,23.6636445647271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,47.4865584122688,0,0,1.62187640956247,0,0,0,49.1195760036085,1.77198917456022,0,0,47.4865584122688,0,100,100,50.89,1.77198917456022,Uva_1m2 I
